entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-03-09 08:00:00,2026-03-09 08:15:00,SHORT,1.15618,1.15291,1.1573,1.15283,32.7,2.93,tp
2026-03-09 16:00:00,2026-03-09 19:15:00,SHORT,1.15899,1.16016,1.16008,1.15572,-11.7,-1.07,sl
2026-03-10 06:45:00,2026-03-10 07:00:00,SHORT,1.16336,1.16401,1.16393,1.16164,-6.5,-1.14,sl
2026-03-10 15:45:00,2026-03-10 17:15:00,SHORT,1.16522,1.16621,1.16613,1.16249,-9.9,-1.09,sl
2026-03-11 06:15:00,2026-03-11 07:15:00,SHORT,1.16377,1.1643,1.16422,1.16241,-5.3,-1.18,sl
2026-03-12 08:15:00,2026-03-12 09:30:00,SHORT,1.15525,1.15588,1.1558,1.15359,-6.3,-1.14,sl
2026-03-12 11:30:00,2026-03-12 12:15:00,SHORT,1.15579,1.15426,1.15633,1.15418,15.3,2.85,tp
2026-03-13 13:15:00,2026-03-13 15:00:00,SHORT,1.14803,1.14536,1.14895,1.14528,26.7,2.91,tp
2026-03-16 10:00:00,2026-03-16 10:15:00,SHORT,1.14483,1.14549,1.14541,1.14309,-6.6,-1.14,sl
2026-03-16 13:45:00,2026-03-16 14:00:00,SHORT,1.14869,1.14947,1.14939,1.14658,-7.8,-1.11,sl
2026-03-17 09:00:00,2026-03-17 09:15:00,SHORT,1.15086,1.15168,1.1516,1.14863,-8.2,-1.11,sl
2026-03-17 13:00:00,2026-03-17 13:15:00,SHORT,1.15223,1.15312,1.15304,1.1498,-8.9,-1.1,sl
2026-03-18 06:30:00,2026-03-18 07:15:00,SHORT,1.1547,1.15392,1.15499,1.15384,7.8,2.72,tp
2026-03-18 11:15:00,2026-03-18 11:30:00,SHORT,1.15471,1.15319,1.15524,1.15311,15.2,2.85,tp
2026-03-19 13:00:00,2026-03-19 13:15:00,SHORT,1.14851,1.14957,1.14949,1.14557,-10.6,-1.08,sl
2026-03-19 17:15:00,2026-03-19 17:30:00,SHORT,1.15425,1.15567,1.15559,1.15023,-14.2,-1.06,sl
2026-03-20 08:30:00,2026-03-20 09:30:00,SHORT,1.15753,1.15607,1.15804,1.15599,14.6,2.84,tp
2026-03-20 11:45:00,2026-03-20 13:00:00,SHORT,1.15768,1.15563,1.15839,1.15555,20.5,2.89,tp
2026-03-23 11:15:00,2026-03-23 11:30:00,SHORT,1.15635,1.15812,1.15804,1.15127,-17.7,-1.05,sl
2026-03-23 19:00:00,2026-03-24 00:30:00,SHORT,1.16332,1.1589,1.16482,1.15882,44.2,2.95,tp
2026-03-24 07:15:00,2026-03-24 08:15:00,SHORT,1.16132,1.15919,1.16206,1.15911,21.3,2.89,tp
2026-03-24 14:30:00,2026-03-24 14:45:00,SHORT,1.15919,1.16024,1.16016,1.15627,-10.5,-1.08,sl
2026-03-25 08:30:00,2026-03-25 09:30:00,SHORT,1.16119,1.1592,1.16188,1.15912,19.9,2.88,tp
2026-03-25 17:45:00,2026-03-26 00:45:00,SHORT,1.15789,1.15538,1.15875,1.1553,25.1,2.91,tp
2026-03-26 10:15:00,2026-03-26 11:15:00,SHORT,1.15612,1.15444,1.15671,1.15436,16.8,2.86,tp
2026-03-26 14:30:00,2026-03-26 18:00:00,SHORT,1.15464,1.1525,1.15538,1.15242,21.4,2.89,tp
2026-03-27 05:15:00,2026-03-27 07:00:00,SHORT,1.15437,1.15331,1.15475,1.15323,10.6,2.79,tp
2026-03-27 15:30:00,2026-03-27 17:00:00,SHORT,1.15352,1.15143,1.15424,1.15135,20.9,2.89,tp
2026-03-30 04:45:00,2026-03-30 07:00:00,SHORT,1.15179,1.15055,1.15223,1.15047,12.4,2.82,tp
2026-03-31 12:30:00,2026-03-31 13:00:00,SHORT,1.15019,1.15106,1.15098,1.14783,-8.7,-1.1,sl
2026-03-31 16:45:00,2026-03-31 19:45:00,SHORT,1.15449,1.15572,1.15564,1.15104,-12.3,-1.07,sl
2026-04-01 07:00:00,2026-04-01 07:45:00,SHORT,1.15896,1.15971,1.15963,1.15696,-7.5,-1.12,sl
2026-04-01 12:45:00,2026-04-01 13:30:00,SHORT,1.16129,1.16225,1.16217,1.15865,-9.6,-1.09,sl
2026-04-02 12:15:00,2026-04-02 13:45:00,SHORT,1.15242,1.15317,1.15309,1.15042,-7.5,-1.12,sl
2026-04-02 15:15:00,2026-04-03 12:30:00,SHORT,1.15537,1.15278,1.15626,1.1527,25.9,2.91,tp
2026-04-06 05:15:00,2026-04-06 06:45:00,SHORT,1.15243,1.1529,1.15282,1.15126,-4.7,-1.21,sl
2026-04-06 13:30:00,2026-04-06 14:00:00,SHORT,1.15557,1.15616,1.15608,1.15405,-5.9,-1.16,sl
2026-04-07 08:30:00,2026-04-07 08:45:00,SHORT,1.15595,1.15661,1.15653,1.15421,-6.6,-1.14,sl
2026-04-07 14:45:00,2026-04-07 19:15:00,SHORT,1.15767,1.15851,1.15843,1.1554,-8.4,-1.11,sl
2026-04-08 05:30:00,2026-04-08 05:45:00,SHORT,1.16839,1.16926,1.16918,1.16602,-8.7,-1.1,sl
2026-04-08 11:15:00,2026-04-08 11:30:00,SHORT,1.16941,1.17033,1.17025,1.16688,-9.2,-1.09,sl
2026-04-09 09:15:00,2026-04-09 11:15:00,SHORT,1.16747,1.16804,1.16796,1.16601,-5.7,-1.16,sl
